stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
M,2:3,28804,10651,10651,1372654166,10650,99.99,1372567705.61,99.994,10651,100.0,1372654166.0,100.0
MA,2:3,2,2,2,29694,1,50.0,15054.0,50.697,1,50.0,14916.0,50.232
MA,2:3,3,3,3,43191,2,66.666,29360.0,67.977,2,66.666,29020.4,67.191
MA,2:3,4,4,4,57100,3,75.0,43306.0,75.842,3,75.0,43031.14,75.361
MA,2:3,5,5,5,72481,4,80.0,58744.0,81.047,4,80.0,58322.22,80.466
MA,2:3,10,10,10,146861,9,90.0,133742.3,91.067,9,90.0,132917.35,90.506
MA,2:3,15,15,15,218453,14,93.333,205377.2,94.014,14,93.333,204607.68,93.662
MA,2:3,25,25,25,360982,24,96.0,347877.52,96.37,24,96.0,347196.5,96.181
MA,2:3,50,50,50,715606,49,98.0,703038.4,98.244,49,98.0,702157.33,98.121
MA,2:3,100,100,100,1671819,99,99.0,1661485.17,99.382,99,99.0,1658276.95,99.19
MA,2:3,500,383,383,24704420,383,100.0,24704420.0,100.0,383,100.0,24704420.0,100.0
MA,2:3,1000,773,773,59231334,773,100.0,59231334.0,100.0,773,100.0,59231334.0,100.0
MA,2:3,2000,1424,1424,240550461,1424,100.0,240550461.0,100.0,1424,100.0,240550461.0,100.0
MA,2:3,5000,3041,3041,1703361625,3040,99.967,1703281565.03,99.995,3040,99.967,1703041489.51,99.981
MA,2:3,10000,4266,4266,3040839226,4266,100.0,3040839226.0,100.0,4266,100.0,3040839226.0,100.0
MA,2:3,14384,4266,4266,3040839226,4266,100.0,3040839226.0,100.0,4266,100.0,3040839226.0,100.0
MRVL,2:3,2,2,2,90155,1,50.0,46249.5,51.3,1,50.0,45468.17,50.433
MRVL,2:3,3,3,3,131969,2,66.666,91198.0,69.106,2,66.666,89266.8,67.642
MRVL,2:3,4,4,4,171251,3,75.0,134227.25,78.38,3,75.0,130919.25,76.449
MRVL,2:3,5,5,5,209595,4,80.0,176657.6,84.285,4,80.0,171667.82,81.905
MRVL,2:3,10,10,10,446361,9,90.0,413621.9,92.665,9,90.0,407360.32,91.263
MRVL,2:3,15,15,15,711816,14,93.333,681430.4,95.731,14,93.333,672601.71,94.491
MRVL,2:3,25,25,25,1129988,24,96.0,1101077.84,97.442,24,96.0,1092766.94,96.706
MRVL,2:3,50,49,49,2424287,48,97.959,2396823.22,98.867,48,97.959,2385704.03,98.408
MRVL,2:3,100,96,96,5228783,95,98.958,5203713.34,99.521,95,98.958,5188937.97,99.238
MRVL,2:3,500,409,409,16398821,407,99.511,16370658.68,99.828,408,99.755,16371717.04,99.835
MRVL,2:3,1000,798,798,29467606,798,100.0,29467606.0,100.0,798,100.0,29467606.0,100.0
MRVL,2:3,2000,1462,1462,102455581,1459,99.794,102312778.07,99.861,1462,100.0,102455581.0,100.0
MRVL,2:3,5000,4007,4008,255390625,4007,99.975,255390625.0,100.0,4008,100.0,255390625.0,100.0
MRVL,2:3,10000,8009,8009,512321529,8009,100.0,512321529.0,100.0,8009,100.0,512321529.0,100.0
MRVL,2:3,20000,8101,8101,530809424,8097,99.95,530632477.36,99.967,8101,100.0,530809424.0,100.0
MRVL,2:3,20312,8101,8101,530809424,8097,99.95,530632477.36,99.967,8101,100.0,530809424.0,100.0
MSFT,2:3,2,2,2,667,1,50.0,336.5,50.45,1,50.0,334.5,50.15
MSFT,2:3,3,3,3,985,2,66.666,662.0,67.208,2,66.666,658.8,66.883
MSFT,2:3,4,4,4,1297,3,75.0,979.25,75.501,3,75.0,975.54,75.215
MSFT,2:3,5,5,5,1604,4,80.0,1291.6,80.524,4,80.0,1286.93,80.233
MSFT,2:3,10,10,10,3053,9,90.0,2786.9,91.284,9,90.0,2766.27,90.608
MSFT,2:3,15,15,15,4530,14,93.333,4263.6,94.119,14,93.333,4245.19,93.713
MSFT,2:3,25,25,25,7599,24,96.0,7335.84,96.537,24,96.0,7315.02,96.263
MSFT,2:3,50,50,50,16078,49,98.0,15834.16,98.483,49,98.0,15794.91,98.239
MSFT,2:3,100,100,100,32660,99,99.0,32422.52,99.273,99,99.0,32377.74,99.136
MSFT,2:3,500,315,317,487049,314,99.053,486561.7,99.9,317,100.0,487049.0,100.0
MSFT,2:3,1000,790,790,1236163,780,98.734,1224108.65,99.025,790,100.0,1236163.0,100.0
MSFT,2:3,2000,1131,1131,11060001,1130,99.911,11058402.97,99.986,1130,99.911,11054310.7,99.949
MSFT,2:3,5000,2702,2702,397343764,2701,99.962,397322581.47,99.995,2701,99.962,397259633.37,99.979
MSFT,2:3,10000,5886,5886,1454716445,5885,99.983,1454524735.44,99.987,5886,100.0,1454716445.0,100.0
MSFT,2:3,20000,11730,11730,2677362583,11730,100.0,2677362583.0,100.0,11730,100.0,2677362583.0,100.0
MSFT,2:3,34772,11730,11730,2677362583,11730,100.0,2677362583.0,100.0,11730,100.0,2677362583.0,100.0
NFLX,2:3,2,2,2,7696,1,50.0,3901.0,50.689,1,50.0,3865.67,50.23
NFLX,2:3,3,3,3,11449,2,66.666,7682.0,67.098,2,66.666,7652.4,66.839
NFLX,2:3,4,4,4,14941,3,75.0,11517.25,77.085,3,75.0,11339.25,75.894
NFLX,2:3,5,5,5,18266,4,80.0,15132.4,82.845,4,80.0,14843.73,81.264
NFLX,2:3,10,10,10,36157,9,90.0,33109.1,91.57,9,90.0,32810.26,90.744
NFLX,2:3,15,15,15,54052,14,93.333,51008.4,94.369,14,93.333,50718.81,93.833
NFLX,2:3,25,25,25,85412,24,96.0,83014.16,97.193,24,96.0,82494.45,96.584
NFLX,2:3,50,50,50,172718,49,98.0,170655.16,98.806,49,98.0,169952.37,98.399
NFLX,2:3,100,92,92,303356,92,100.0,303356.0,100.0,92,100.0,303356.0,100.0
NFLX,2:3,500,322,322,4680480,321,99.689,4676951.78,99.925,321,99.689,4671439.5,99.807
NFLX,2:3,1000,653,653,9809914,651,99.693,9799939.98,99.898,653,100.0,9809914.0,100.0
NFLX,2:3,2000,1515,1515,28447622,1514,99.933,28433878.04,99.952,1515,100.0,28447622.0,100.0
NFLX,2:3,5000,2713,2713,2179590574,2713,100.0,2179590574.0,100.0,2713,100.0,2179590574.0,100.0
NFLX,2:3,10000,4926,4926,4285529563,4925,99.979,4284712832.97,99.981,4926,100.0,4285529563.0,100.0
NFLX,2:3,18420,4926,4926,4285529563,4925,99.979,4284712832.97,99.981,4926,100.0,4285529563.0,100.0
O,2:3,2,2,2,52688,1,50.0,28407.0,53.916,1,50.0,27031.67,51.305
O,2:3,3,3,3,80626,2,66.666,57126.0,70.853,2,66.666,55100.8,68.341
O,2:3,4,4,4,107250,3,75.0,84094.0,78.409,3,75.0,82004.57,76.461
O,2:3,5,5,5,134249,4,80.0,111224.4,82.849,4,80.0,109099.29,81.266
O,2:3,10,10,10,264188,9,90.0,241107.0,91.263,9,90.0,239350.26,90.598
O,2:3,15,15,15,389819,14,93.333,366531.6,94.026,14,93.333,365134.77,93.668
O,2:3,25,25,25,632069,24,96.0,610010.72,96.51,24,96.0,608365.58,96.25
O,2:3,50,50,50,1248945,49,98.0,1226665.5,98.216,49,98.0,1225302.17,98.107
O,2:3,100,100,100,2616018,99,99.0,2594994.78,99.196,99,99.0,2592413.39,99.098
O,2:3,500,500,500,15287144,499,99.8,15270639.18,99.892,499,99.8,15263597.4,99.846
