stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
BAC,1:2:3,2,1,1,78,0,0.0,0.0,0.0,1,100.0,78.0,100.0
BAC,1:2:3,3,1,2,78,0,0.0,0.0,0.0,1,50.0,78.0,100.0
BAC,1:2:3,4,1,2,78,0,0.0,0.0,0.0,1,50.0,78.0,100.0
BAC,1:2:3,5,1,2,78,0,0.0,0.0,0.0,1,50.0,78.0,100.0
BAC,1:2:3,10,3,3,1985,3,100.0,1985.0,100.0,3,100.0,1985.0,100.0
BAC,1:2:3,15,7,7,8415,6,85.714,7324.0,87.035,7,100.0,8415.0,100.0
BAC,1:2:3,25,13,13,16785,13,100.0,16785.0,100.0,13,100.0,16785.0,100.0
BAC,1:2:3,50,33,35,602085,29,82.857,544884.14,90.5,34,97.142,588767.78,97.788
BAC,1:2:3,100,77,77,1765579,74,96.103,1707949.24,96.736,76,98.701,1747889.19,98.998
BAC,1:2:3,500,474,474,8646402,471,99.367,8631191.43,99.824,473,99.789,8641331.81,99.941
BAC,1:2:3,1000,973,973,12125430,971,99.794,12115274.0,99.916,972,99.897,12120352.0,99.958
BAC,1:2:3,2000,1650,1650,18315195,0,0.0,0.0,0.0,1649,99.939,18308327.9,99.963
BAC,1:2:3,5000,1747,1750,70108672,1744,99.657,70063632.21,99.936,1749,99.942,70084389.13,99.965
BAC,1:2:3,10000,4935,4941,616472382,4927,99.716,615724300.16,99.879,4940,99.979,616441004.8,99.995
BAC,1:2:3,20000,9989,9989,1145516844,9980,99.909,1145297144.84,99.981,9988,99.989,1145476484.99,99.996
BAC,1:2:3,23986,12062,12062,1418541780,12046,99.867,1417268904.63,99.91,12062,100.0,1418541780.0,100.0
C,1:2:3,2,1,1,778,1,100.0,778.0,100.0,1,100.0,778.0,100.0
C,1:2:3,3,2,2,1660,2,100.0,1660.0,100.0,2,100.0,1660.0,100.0
C,1:2:3,4,2,2,1660,2,100.0,1660.0,100.0,2,100.0,1660.0,100.0
C,1:2:3,5,2,2,1660,2,100.0,1660.0,100.0,2,100.0,1660.0,100.0
C,1:2:3,10,7,7,8051,5,71.428,6401.67,79.514,7,100.0,8051.0,100.0
C,1:2:3,15,11,11,12154,9,81.818,11695.45,96.227,10,90.909,11614.91,95.564
C,1:2:3,25,13,13,13717,11,84.615,11843.31,86.34,13,100.0,13717.0,100.0
C,1:2:3,50,23,23,21016,16,69.565,17893.52,85.142,22,95.652,20618.88,98.11
C,1:2:3,100,46,46,105885,40,86.956,95513.86,90.205,46,100.0,105885.0,100.0
C,1:2:3,500,321,329,3695150,315,95.744,3655471.08,98.926,328,99.696,3688742.3,99.827
C,1:2:3,1000,513,513,7720231,507,98.83,7668357.34,99.328,513,100.0,7720231.0,100.0
C,1:2:3,2000,687,695,13945750,673,96.834,13815331.93,99.065,694,99.856,13936410.61,99.933
C,1:2:3,5000,1723,1723,330606664,1722,99.941,330443634.45,99.951,1723,100.0,330606664.0,100.0
C,1:2:3,10000,4975,4975,6043663572,4973,99.959,6043539840.73,99.998,4974,99.979,6043580910.45,99.999
C,1:2:3,20000,9916,9916,12063062458,9914,99.979,12061867806.17,99.99,9915,99.989,12062951828.09,99.999
C,1:2:3,22032,11074,11076,12195900657,11066,99.909,12189427241.03,99.947,11075,99.99,12195787810.92,99.999
E,1:2:3,2,2,2,1850,0,0.0,0.0,0.0,1,50.0,925.0,50.0
E,1:2:3,3,3,3,6250,0,0.0,0.0,0.0,2,66.666,4380.0,70.08
E,1:2:3,4,3,3,8250,2,66.666,6300.0,76.364,3,100.0,8250.0,100.0
E,1:2:3,5,3,3,9400,3,100.0,9400.0,100.0,3,100.0,9400.0,100.0
E,1:2:3,10,4,4,9850,3,75.0,8987.5,91.244,3,75.0,8512.5,86.421
E,1:2:3,15,6,6,13850,4,66.666,10533.33,76.053,6,100.0,13850.0,100.0
E,1:2:3,25,9,9,39550,9,100.0,39550.0,100.0,9,100.0,39550.0,100.0
E,1:2:3,50,18,18,112650,16,88.888,106361.76,94.418,17,94.444,109531.43,97.232
E,1:2:3,100,36,37,234200,35,94.594,232359.72,99.214,36,97.297,230545.82,98.44
E,1:2:3,500,172,172,4348868,164,95.348,4229417.3,97.253,171,99.418,4333186.1,99.639
E,1:2:3,1000,444,444,11090087,443,99.774,11081706.37,99.924,444,100.0,11090087.0,100.0
E,1:2:3,2000,679,680,23784685,676,99.411,23715975.56,99.711,679,99.852,23764498.38,99.915
E,1:2:3,5000,2752,2752,349317486,2751,99.963,349224179.35,99.973,2752,100.0,349317486.0,100.0
E,1:2:3,10000,5090,5090,641595571,5089,99.98,641493027.31,99.984,5090,100.0,641595571.0,100.0
E,1:2:3,12474,6276,6276,730073545,6275,99.984,730031348.21,99.994,6275,99.984,730031348.21,99.994
EBAY,1:2:3,2,1,1,701,1,100.0,701.0,100.0,1,100.0,701.0,100.0
EBAY,1:2:3,3,2,2,1266,1,50.0,781.0,61.69,1,50.0,781.0,61.69
EBAY,1:2:3,4,3,3,2194,2,66.666,1597.33,72.805,2,66.666,1597.33,72.805
EBAY,1:2:3,5,4,4,3223,3,75.0,2811.25,87.225,3,75.0,2728.68,84.663
EBAY,1:2:3,10,6,6,7908,5,83.333,7075.67,89.475,5,83.333,7075.67,89.475
EBAY,1:2:3,15,6,6,7908,5,83.333,7075.67,89.475,5,83.333,7075.67,89.475
EBAY,1:2:3,25,9,9,19385,9,100.0,19385.0,100.0,9,100.0,19385.0,100.0
EBAY,1:2:3,50,17,17,177858,17,100.0,177858.0,100.0,17,100.0,177858.0,100.0
EBAY,1:2:3,100,36,36,462766,35,97.222,456993.5,98.753,35,97.222,455135.7,98.351
EBAY,1:2:3,500,311,311,5147005,311,100.0,5147005.0,100.0,311,100.0,5147005.0,100.0
EBAY,1:2:3,1000,359,359,5383307,359,100.0,5383307.0,100.0,359,100.0,5383307.0,100.0
EBAY,1:2:3,2000,842,842,37282333,841,99.881,37264576.97,99.952,841,99.881,37264576.97,99.952
EBAY,1:2:3,5000,2554,2554,183922677,2554,100.0,183922677.0,100.0,2554,100.0,183922677.0,100.0
EBAY,1:2:3,10000,5074,5074,373627529,5072,99.96,373509912.41,99.969,5074,100.0,373627529.0,100.0
EBAY,1:2:3,11048,5578,5578,492196546,5576,99.964,492103055.26,99.981,5577,99.982,492175764.51,99.996
F,1:2:3,2,2,2,232,0,0.0,0.0,0.0,1,50.0,116.0,50.0
F,1:2:3,3,3,3,495,1,33.333,205.0,41.414,2,66.666,350.0,70.707
F,1:2:3,4,4,4,837,2,50.0,533.67,63.759,3,75.0,700.21,83.658
F,1:2:3,5,4,4,1102,3,75.0,898.0,81.488,4,100.0,1102.0,100.0
F,1:2:3,10,7,7,1822,6,85.714,1614.29,88.6,7,100.0,1822.0,100.0
F,1:2:3,15,12,12,3872,11,91.666,3635.67,93.896,12,100.0,3872.0,100.0
F,1:2:3,25,16,16,5711,14,87.5,5345.12,93.594,15,93.75,5528.06,96.797
F,1:2:3,50,22,22,8607,19,86.363,7975.36,92.661,21,95.454,8396.45,97.554
F,1:2:3,100,42,42,15867,39,92.857,15309.95,96.489,41,97.619,15697.13,98.929
F,1:2:3,500,322,322,1204873,317,98.447,1195829.03,99.249,321,99.689,1202820.98,99.83
F,1:2:3,1000,429,429,1429229,428,99.766,1427512.68,99.88,429,100.0,1429229.0,100.0
