stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
WMT,2:3,5000,2582,2582,21596.02,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979,2581,99.961,21591.55,99.979
WMT,2:3,10000,5535,5535,398884.36,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0,5535,100.0,398884.36,100.0
WMT,2:3,20000,11064,11066,934382.57,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0,11066,100.0,934382.57,100.0
WMT,2:3,48452,12987,12987,1427925.61,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995,12986,99.992,1427860.0,99.995
X,2:3,2,2,2,56.13,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559,1,50.0,28.94,51.559
X,2:3,3,3,3,82.88,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436,2,66.666,56.72,68.436
X,2:3,4,4,4,109.88,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609,3,75.0,84.17,76.609
X,2:3,5,5,5,138.88,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998,4,80.0,113.26,81.55199999999998
X,2:3,10,10,10,270.75,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001,9,90.0,246.11,90.90100000000001
X,2:3,15,15,15,397.62,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946,14,93.333,373.55,93.946
X,2:3,25,25,25,651.75,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335,24,96.0,627.86,96.335
X,2:3,50,50,50,1273.0,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999,49,98.0,1249.38,98.14399999999999
X,2:3,100,100,100,2592.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12,99,99.0,2569.32,99.12
X,2:3,500,500,500,14233.38,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84,499,99.8,14210.64,99.84
X,2:3,1000,999,999,33227.25,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0,999,100.0,33227.25,100.0
X,2:3,2000,1989,1990,65165.12,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0,1990,100.0,65165.12,100.0
X,2:3,5000,4014,4014,254677.09,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0,4014,100.0,254677.09,100.0
X,2:3,10000,8214,8214,407616.81,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0,8214,100.0,407616.81,100.0
X,2:3,20000,11633,11633,650281.33,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995
X,2:3,29632,11633,11633,650281.33,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995,11632,99.991,650246.04,99.995
WMT,3:3,2,2,2,0.26,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028,1,50.0,0.13,50.028
WMT,3:3,3,3,3,0.39,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001,2,66.666,0.26,66.77600000000001
WMT,3:3,4,4,4,0.52,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126,3,75.0,0.39,75.126
WMT,3:3,5,5,5,0.64,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137,4,80.0,0.51,80.137
WMT,3:3,10,10,10,1.27,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07,9,90.0,1.14,90.07
WMT,3:3,15,15,15,1.9,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372,14,93.333,1.77,93.372
WMT,3:3,25,25,25,3.09,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196,24,96.0,2.97,96.196
WMT,3:3,50,50,50,6.16,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096,49,98.0,6.05,98.096
WMT,3:3,100,100,100,12.84,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067,99,99.0,12.72,99.067
WMT,3:3,500,500,500,44.36,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841,499,99.8,44.29,99.841
WMT,3:3,1000,959,959,89.22,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0,959,100.0,89.22,100.0
WMT,3:3,2000,1703,1703,283.42,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0,1703,100.0,283.42,100.0
WMT,3:3,5000,2683,2683,32576.57,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974,2682,99.962,32568.22,99.974
WMT,3:3,10000,5846,5846,607776.27,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0,5846,100.0,607776.27,100.0
WMT,3:3,20000,11692,11692,1420361.32,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0,11692,100.0,1420361.32,100.0
WMT,3:3,50000,13296,13296,2176063.77,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994
WMT,3:3,72678,13296,13296,2176063.77,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994,13295,99.992,2175943.75,99.994
X,3:3,2,2,2,105.75,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745,1,50.0,53.66,50.745
X,3:3,3,3,3,158.88,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532,2,66.666,107.29,67.532
X,3:3,4,4,4,212.12,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796,3,75.0,160.78,75.796
X,3:3,5,5,5,268.5,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774,4,80.0,216.88,80.774
X,3:3,10,10,10,531.5,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451,9,90.0,480.75,90.451
X,3:3,15,15,15,782.38,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641,14,93.333,732.63,93.641
X,3:3,25,25,25,1285.62,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169,24,96.0,1236.37,96.169
X,3:3,50,50,50,2522.0,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073,49,98.0,2473.39,98.073
X,3:3,100,100,100,5142.62,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06,99,99.0,5094.31,99.06
X,3:3,500,500,500,28290.75,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82,499,99.8,28239.9,99.82
X,3:3,1000,1000,1000,66072.62,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916,999,99.9,66017.02,99.916
X,3:3,2000,2000,2000,129525.81,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959,1999,99.95,129472.17,99.959
X,3:3,5000,4306,4306,443969.55,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982,4305,99.976,443891.6,99.982
X,3:3,10000,9006,9006,728375.46,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992,9005,99.988,728314.52,99.992
X,3:3,20000,12920,12920,1136693.66,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0
X,3:3,44448,12920,12920,1136693.66,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0,12920,100.0,1136693.66,100.0
WMT,1:2:2,2,2,2,0.0,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333,1,50.0,0.0,58.333
WMT,1:2:2,3,2,2,0.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0,2,100.0,0.0,100.0
WMT,1:2:2,4,3,3,0.0,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994,2,66.666,0.0,79.994
WMT,1:2:2,5,3,3,0.01,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414,3,100.0,0.0,92.414
WMT,1:2:2,10,8,8,0.01,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412,7,87.5,0.01,95.412
WMT,1:2:2,15,11,11,0.03,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0,11,100.0,0.03,100.0
WMT,1:2:2,25,16,16,0.06,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0,16,100.0,0.06,100.0
