stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
AMZN,1:16,2000,1007,1007,631105.02,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96,1006,1006,1006,1006,99.9,99.9,99.9,99.9,630855.1,630855.1,630855.1,630855.1,99.96,99.96,99.96,99.96
AMZN,1:16,5000,2525,2525,10070404.29,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994,2524,2524,2524,2524,99.96,99.96,99.96,99.96,10069824.49,10069824.49,10069824.49,10069824.49,99.994,99.994,99.994,99.994
AMZN,1:16,10000,5046,5046,36768996.07,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0,5046,5046,5046,5046,100.0,100.0,100.0,100.0,36768996.07,36768996.07,36768996.07,36768996.07,100.0,100.0,100.0,100.0
AMZN,1:16,11734,5912,5912,65494790.53,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0,5912,5912,5912,5912,100.0,100.0,100.0,100.0,65494790.53,65494790.53,65494790.53,65494790.53,100.0,100.0,100.0,100.0
B,1:16,2,2,2,86.33,1,1,1,1,50.0,50.0,50.0,50.0,43.66,43.66,43.66,43.66,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.67,43.67,43.67,43.67,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.66,43.66,43.66,43.66,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.67,43.67,43.67,43.67,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.66,43.66,43.66,43.66,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.67,43.67,43.67,43.67,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.66,43.66,43.66,43.66,50.579,50.579,50.579,50.579,1,1,1,1,50.0,50.0,50.0,50.0,43.67,43.67,43.67,43.67,50.579,50.579,50.579,50.579
B,1:16,3,3,3,131.66,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595,2,2,2,2,66.666,66.666,66.666,66.666,89.0,89.0,89.0,89.0,67.595,67.595,67.595,67.595
B,1:16,4,4,4,177.66,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985,3,3,3,3,75.0,75.0,75.0,75.0,135.0,135.0,135.0,135.0,75.985,75.985,75.985,75.985
B,1:16,5,5,5,224.99,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037,4,4,4,4,80.0,80.0,80.0,80.0,182.33,182.33,182.33,182.33,81.037,81.037,81.037,81.037
B,1:16,10,10,10,452.32,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567,9,9,9,9,90.0,90.0,90.0,90.0,409.65,409.65,409.65,409.65,90.567,90.567,90.567,90.567
B,1:16,15,15,15,666.31,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747,14,14,14,14,93.333,93.333,93.333,93.333,624.64,624.64,624.64,624.64,93.747,93.747,93.747,93.747
B,1:16,25,25,25,1081.96,23,23,23,23,92.0,92.0,92.0,92.0,1000.63,1000.63,1000.63,1000.63,92.483,92.483,92.483,92.483,24,24,24,24,96.0,96.0,96.0,96.0,1041.29,1041.29,1041.29,1041.29,96.242,96.242,96.242,96.242,23,23,23,23,92.0,92.0,92.0,92.0,1000.63,1000.63,1000.63,1000.63,92.483,92.483,92.483,92.483,24,24,24,24,96.0,96.0,96.0,96.0,1041.29,1041.29,1041.29,1041.29,96.242,96.242,96.242,96.242,23,23,23,23,92.0,92.0,92.0,92.0,1000.63,1000.63,1000.63,1000.63,92.483,92.483,92.483,92.483,24,24,24,24,96.0,96.0,96.0,96.0,1041.29,1041.29,1041.29,1041.29,96.242,96.242,96.242,96.242,23,23,23,23,92.0,92.0,92.0,92.0,1000.63,1000.63,1000.63,1000.63,92.483,92.483,92.483,92.483,24,24,24,24,96.0,96.0,96.0,96.0,1041.29,1041.29,1041.29,1041.29,96.242,96.242,96.242,96.242
B,1:16,50,49,49,2086.59,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051,48,48,48,48,97.959,97.959,97.959,97.959,2045.92,2045.92,2045.92,2045.92,98.051,98.051,98.051,98.051
B,1:16,100,99,99,4364.84,96,96,96,96,96.969,96.969,96.969,96.969,4242.84,4242.84,4242.84,4242.84,97.205,97.205,97.205,97.205,98,98,98,98,98.989,98.989,98.989,98.989,4324.17,4324.17,4324.17,4324.17,99.068,99.068,99.068,99.068,96,96,96,96,96.969,96.969,96.969,96.969,4242.84,4242.84,4242.84,4242.84,97.205,97.205,97.205,97.205,98,98,98,98,98.989,98.989,98.989,98.989,4324.17,4324.17,4324.17,4324.17,99.068,99.068,99.068,99.068,96,96,96,96,96.969,96.969,96.969,96.969,4242.84,4242.84,4242.84,4242.84,97.205,97.205,97.205,97.205,98,98,98,98,98.989,98.989,98.989,98.989,4324.17,4324.17,4324.17,4324.17,99.068,99.068,99.068,99.068,96,96,96,96,96.969,96.969,96.969,96.969,4242.84,4242.84,4242.84,4242.84,97.205,97.205,97.205,97.205,98,98,98,98,98.989,98.989,98.989,98.989,4324.17,4324.17,4324.17,4324.17,99.068,99.068,99.068,99.068
B,1:16,500,495,495,26499.19,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853,494,494,494,494,99.797,99.797,99.797,99.797,26460.19,26460.19,26460.19,26460.19,99.853,99.853,99.853,99.853
B,1:16,1000,990,990,51040.72,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938,989,989,989,989,99.898,99.898,99.898,99.898,51009.05,51009.05,51009.05,51009.05,99.938,99.938,99.938,99.938
B,1:16,2000,1197,1197,84651.21,1186,1186,1186,1186,99.081,99.081,99.081,99.081,84462.92,84462.92,84462.92,84462.92,99.778,99.778,99.778,99.778,1197,1197,1197,1197,100.0,100.0,100.0,100.0,84651.21,84651.21,84651.21,84651.21,100.0,100.0,100.0,100.0,1186,1186,1186,1186,99.081,99.081,99.081,99.081,84462.92,84462.92,84462.92,84462.92,99.778,99.778,99.778,99.778,1197,1197,1197,1197,100.0,100.0,100.0,100.0,84651.21,84651.21,84651.21,84651.21,100.0,100.0,100.0,100.0,1186,1186,1186,1186,99.081,99.081,99.081,99.081,84462.92,84462.92,84462.92,84462.92,99.778,99.778,99.778,99.778,1197,1197,1197,1197,100.0,100.0,100.0,100.0,84651.21,84651.21,84651.21,84651.21,100.0,100.0,100.0,100.0,1186,1186,1186,1186,99.081,99.081,99.081,99.081,84462.92,84462.92,84462.92,84462.92,99.778,99.778,99.778,99.778,1197,1197,1197,1197,100.0,100.0,100.0,100.0,84651.21,84651.21,84651.21,84651.21,100.0,100.0,100.0,100.0
B,1:16,5000,2538,2538,226424.46,2507,2507,2507,2507,98.778,98.778,98.778,98.778,225037.44,225037.44,225037.44,225037.44,99.387,99.387,99.387,99.387,2538,2538,2538,2538,100.0,100.0,100.0,100.0,226424.46,226424.46,226424.46,226424.46,100.0,100.0,100.0,100.0,2507,2507,2507,2507,98.778,98.778,98.778,98.778,225037.44,225037.44,225037.44,225037.44,99.387,99.387,99.387,99.387,2538,2538,2538,2538,100.0,100.0,100.0,100.0,226424.46,226424.46,226424.46,226424.46,100.0,100.0,100.0,100.0,2507,2507,2507,2507,98.778,98.778,98.778,98.778,225037.44,225037.44,225037.44,225037.44,99.387,99.387,99.387,99.387,2538,2538,2538,2538,100.0,100.0,100.0,100.0,226424.46,226424.46,226424.46,226424.46,100.0,100.0,100.0,100.0,2507,2507,2507,2507,98.778,98.778,98.778,98.778,225037.44,225037.44,225037.44,225037.44,99.387,99.387,99.387,99.387,2538,2538,2538,2538,100.0,100.0,100.0,100.0,226424.46,226424.46,226424.46,226424.46,100.0,100.0,100.0,100.0
B,1:16,10000,5025,5028,1804742.47,5024,5024,5024,5024,99.92,99.92,99.92,99.92,1804651.34,1804651.34,1804651.34,1804651.34,99.995,99.995,99.995,99.995,5028,5028,5028,5028,100.0,100.0,100.0,100.0,1804742.47,1804742.47,1804742.47,1804742.47,100.0,100.0,100.0,100.0,5024,5024,5024,5024,99.92,99.92,99.92,99.92,1804651.34,1804651.34,1804651.34,1804651.34,99.995,99.995,99.995,99.995,5028,5028,5028,5028,100.0,100.0,100.0,100.0,1804742.47,1804742.47,1804742.47,1804742.47,100.0,100.0,100.0,100.0,5024,5024,5024,5024,99.92,99.92,99.92,99.92,1804651.34,1804651.34,1804651.34,1804651.34,99.995,99.995,99.995,99.995,5028,5028,5028,5028,100.0,100.0,100.0,100.0,1804742.47,1804742.47,1804742.47,1804742.47,100.0,100.0,100.0,100.0,5024,5024,5024,5024,99.92,99.92,99.92,99.92,1804651.34,1804651.34,1804651.34,1804651.34,99.995,99.995,99.995,99.995,5028,5028,5028,5028,100.0,100.0,100.0,100.0,1804742.47,1804742.47,1804742.47,1804742.47,100.0,100.0,100.0,100.0
B,1:16,20000,10052,10052,3512251.25,10050,10050,10050,10050,99.98,99.98,99.98,99.98,3512082.02,3512082.02,3512082.02,3512082.02,99.995,99.995,99.995,99.995,10051,10051,10051,10051,99.99,99.99,99.99,99.99,3512166.64,3512166.64,3512166.64,3512166.64,99.998,99.998,99.998,99.998,10050,10050,10050,10050,99.98,99.98,99.98,99.98,3512082.02,3512082.02,3512082.02,3512082.02,99.995,99.995,99.995,99.995,10051,10051,10051,10051,99.99,99.99,99.99,99.99,3512166.64,3512166.64,3512166.64,3512166.64,99.998,99.998,99.998,99.998,10050,10050,10050,10050,99.98,99.98,99.98,99.98,3512082.02,3512082.02,3512082.02,3512082.02,99.995,99.995,99.995,99.995,10051,10051,10051,10051,99.99,99.99,99.99,99.99,3512166.64,3512166.64,3512166.64,3512166.64,99.998,99.998,99.998,99.998,10050,10050,10050,10050,99.98,99.98,99.98,99.98,3512082.02,3512082.02,3512082.02,3512082.02,99.995,99.995,99.995,99.995,10051,10051,10051,10051,99.99,99.99,99.99,99.99,3512166.64,3512166.64,3512166.64,3512166.64,99.998,99.998,99.998,99.998
