stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
PLUG,1:8,5000,2512,2524,2367498.99,2511,2511,2511,99.484,99.484,99.484,2366598.86,2366598.86,2366598.86,99.962,99.962,99.962,2523,2523,2523,99.96,99.96,99.96,2367456.84,2367456.84,2367456.84,99.998,99.998,99.998,2511,2511,2511,99.484,99.484,99.484,2366598.86,2366598.86,2366598.86,99.962,99.962,99.962,2523,2523,2523,99.96,99.96,99.96,2367456.84,2367456.84,2367456.84,99.998,99.998,99.998,2511,2511,2511,99.484,99.484,99.484,2366598.86,2366598.86,2366598.86,99.962,99.962,99.962,2523,2523,2523,99.96,99.96,99.96,2367456.84,2367456.84,2367456.84,99.998,99.998,99.998
PLUG,1:8,10000,5030,5041,4616481.1,5015,5015,5015,99.484,99.484,99.484,4603339.13,4603339.13,4603339.13,99.715,99.715,99.715,5040,5040,5040,99.98,99.98,99.98,4616439.53,4616439.53,4616439.53,99.999,99.999,99.999,5015,5015,5015,99.484,99.484,99.484,4603339.13,4603339.13,4603339.13,99.715,99.715,99.715,5040,5040,5040,99.98,99.98,99.98,4616439.53,4616439.53,4616439.53,99.999,99.999,99.999,5015,5015,5015,99.484,99.484,99.484,4603339.13,4603339.13,4603339.13,99.715,99.715,99.715,5040,5040,5040,99.98,99.98,99.98,4616439.53,4616439.53,4616439.53,99.999,99.999,99.999
PLUG,1:8,10494,5275,5286,4635049.37,5267,5267,5267,99.64,99.64,99.64,4634748.86,4634748.86,4634748.86,99.994,99.994,99.994,5286,5286,5286,100.0,100.0,100.0,4635049.37,4635049.37,4635049.37,100.0,100.0,100.0,5267,5267,5267,99.64,99.64,99.64,4634748.86,4634748.86,4634748.86,99.994,99.994,99.994,5286,5286,5286,100.0,100.0,100.0,4635049.37,4635049.37,4635049.37,100.0,100.0,100.0,5267,5267,5267,99.64,99.64,99.64,4634748.86,4634748.86,4634748.86,99.994,99.994,99.994,5286,5286,5286,100.0,100.0,100.0,4635049.37,4635049.37,4635049.37,100.0,100.0,100.0
QCOM,1:8,2,2,2,0.63,1,1,1,50.0,50.0,50.0,0.38,0.38,0.38,59.994,59.994,59.994,1,1,1,50.0,50.0,50.0,0.38,0.38,0.38,59.994,59.994,59.994,1,1,1,50.0,50.0,50.0,0.38,0.38,0.38,59.994,59.994,59.994,1,1,1,50.0,50.0,50.0,0.38,0.38,0.38,59.994,59.994,59.994,1,1,1,50.0,50.0,50.0,0.38,0.38,0.38,59.994,59.994,59.994,1,1,1,50.0,50.0,50.0,0.38,0.38,0.38,59.994,59.994,59.994
QCOM,1:8,3,3,3,0.63,1,1,1,33.333,33.333,33.333,0.29,0.29,0.29,46.654,46.654,46.654,2,2,2,66.666,66.666,66.666,0.46,0.46,0.46,73.327,73.327,73.327,1,1,1,33.333,33.333,33.333,0.29,0.29,0.29,46.654,46.654,46.654,2,2,2,66.666,66.666,66.666,0.46,0.46,0.46,73.327,73.327,73.327,1,1,1,33.333,33.333,33.333,0.29,0.29,0.29,46.654,46.654,46.654,2,2,2,66.666,66.666,66.666,0.46,0.46,0.46,73.327,73.327,73.327
QCOM,1:8,4,3,3,0.81,3,3,3,100.0,100.0,100.0,0.81,0.81,0.81,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,0.81,0.81,0.81,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,0.81,0.81,0.81,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,0.81,0.81,0.81,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,0.81,0.81,0.81,100.0,100.0,100.0,3,3,3,100.0,100.0,100.0,0.81,0.81,0.81,100.0,100.0,100.0
QCOM,1:8,5,4,4,0.81,3,3,3,75.0,75.0,75.0,0.69,0.69,0.69,84.601,84.601,84.601,3,3,3,75.0,75.0,75.0,0.69,0.69,0.69,84.601,84.601,84.601,3,3,3,75.0,75.0,75.0,0.69,0.69,0.69,84.601,84.601,84.601,3,3,3,75.0,75.0,75.0,0.69,0.69,0.69,84.601,84.601,84.601,3,3,3,75.0,75.0,75.0,0.69,0.69,0.69,84.601,84.601,84.601,3,3,3,75.0,75.0,75.0,0.69,0.69,0.69,84.601,84.601,84.601
QCOM,1:8,10,7,7,3.35,6,6,6,85.714,85.714,85.714,3.23,3.23,3.23,96.387,96.387,96.387,6,6,6,85.714,85.714,85.714,3.23,3.23,3.23,96.387,96.387,96.387,6,6,6,85.714,85.714,85.714,3.23,3.23,3.23,96.387,96.387,96.387,6,6,6,85.714,85.714,85.714,3.23,3.23,3.23,96.387,96.387,96.387,6,6,6,85.714,85.714,85.714,3.23,3.23,3.23,96.387,96.387,96.387,6,6,6,85.714,85.714,85.714,3.23,3.23,3.23,96.387,96.387,96.387
QCOM,1:8,15,9,9,13.16,8,8,8,88.888,88.888,88.888,12.9,12.9,12.9,98.018,98.018,98.018,8,8,8,88.888,88.888,88.888,12.9,12.9,12.9,98.018,98.018,98.018,8,8,8,88.888,88.888,88.888,12.9,12.9,12.9,98.018,98.018,98.018,8,8,8,88.888,88.888,88.888,12.9,12.9,12.9,98.018,98.018,98.018,8,8,8,88.888,88.888,88.888,12.9,12.9,12.9,98.018,98.018,98.018,8,8,8,88.888,88.888,88.888,12.9,12.9,12.9,98.018,98.018,98.018
QCOM,1:8,25,14,14,24.29,14,14,14,100.0,100.0,100.0,24.29,24.29,24.29,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,24.29,24.29,24.29,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,24.29,24.29,24.29,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,24.29,24.29,24.29,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,24.29,24.29,24.29,100.0,100.0,100.0,14,14,14,100.0,100.0,100.0,24.29,24.29,24.29,100.0,100.0,100.0
QCOM,1:8,50,28,28,33.17,27,27,27,96.428,96.428,96.428,32.42,32.42,32.42,97.754,97.754,97.754,28,28,28,100.0,100.0,100.0,33.17,33.17,33.17,100.0,100.0,100.0,27,27,27,96.428,96.428,96.428,32.42,32.42,32.42,97.754,97.754,97.754,28,28,28,100.0,100.0,100.0,33.17,33.17,33.17,100.0,100.0,100.0,27,27,27,96.428,96.428,96.428,32.42,32.42,32.42,97.754,97.754,97.754,28,28,28,100.0,100.0,100.0,33.17,33.17,33.17,100.0,100.0,100.0
QCOM,1:8,100,55,55,57.02,53,53,53,96.363,96.363,96.363,56.1,56.1,56.1,98.376,98.376,98.376,54,54,54,98.181,98.181,98.181,56.56,56.56,56.56,99.188,99.188,99.188,53,53,53,96.363,96.363,96.363,56.1,56.1,56.1,98.376,98.376,98.376,54,54,54,98.181,98.181,98.181,56.56,56.56,56.56,99.188,99.188,99.188,53,53,53,96.363,96.363,96.363,56.1,56.1,56.1,98.376,98.376,98.376,54,54,54,98.181,98.181,98.181,56.56,56.56,56.56,99.188,99.188,99.188
QCOM,1:8,500,255,255,2158.87,255,255,255,100.0,100.0,100.0,2158.87,2158.87,2158.87,100.0,100.0,100.0,255,255,255,100.0,100.0,100.0,2158.87,2158.87,2158.87,100.0,100.0,100.0,255,255,255,100.0,100.0,100.0,2158.87,2158.87,2158.87,100.0,100.0,100.0,255,255,255,100.0,100.0,100.0,2158.87,2158.87,2158.87,100.0,100.0,100.0,255,255,255,100.0,100.0,100.0,2158.87,2158.87,2158.87,100.0,100.0,100.0,255,255,255,100.0,100.0,100.0,2158.87,2158.87,2158.87,100.0,100.0,100.0
QCOM,1:8,1000,506,510,4729.7,503,503,503,98.627,98.627,98.627,4715.95,4715.95,4715.95,99.709,99.709,99.709,509,509,509,99.803,99.803,99.803,4725.15,4725.15,4725.15,99.904,99.904,99.904,503,503,503,98.627,98.627,98.627,4715.95,4715.95,4715.95,99.709,99.709,99.709,509,509,509,99.803,99.803,99.803,4725.15,4725.15,4725.15,99.904,99.904,99.904,503,503,503,98.627,98.627,98.627,4715.95,4715.95,4715.95,99.709,99.709,99.709,509,509,509,99.803,99.803,99.803,4725.15,4725.15,4725.15,99.904,99.904,99.904
QCOM,1:8,2000,1031,1031,35208.45,1027,1027,1027,99.612,99.612,99.612,35174.79,35174.79,35174.79,99.904,99.904,99.904,1030,1030,1030,99.903,99.903,99.903,35200.03,35200.03,35200.03,99.976,99.976,99.976,1027,1027,1027,99.612,99.612,99.612,35174.79,35174.79,35174.79,99.904,99.904,99.904,1030,1030,1030,99.903,99.903,99.903,35200.03,35200.03,35200.03,99.976,99.976,99.976,1027,1027,1027,99.612,99.612,99.612,35174.79,35174.79,35174.79,99.904,99.904,99.904,1030,1030,1030,99.903,99.903,99.903,35200.03,35200.03,35200.03,99.976,99.976,99.976
QCOM,1:8,5000,2514,2514,716887.67,2513,2513,2513,99.96,99.96,99.96,716738.8,716738.8,716738.8,99.979,99.979,99.979,2513,2513,2513,99.96,99.96,99.96,716738.8,716738.8,716738.8,99.979,99.979,99.979,2513,2513,2513,99.96,99.96,99.96,716738.8,716738.8,716738.8,99.979,99.979,99.979,2513,2513,2513,99.96,99.96,99.96,716738.8,716738.8,716738.8,99.979,99.979,99.979,2513,2513,2513,99.96,99.96,99.96,716738.8,716738.8,716738.8,99.979,99.979,99.979,2513,2513,2513,99.96,99.96,99.96,716738.8,716738.8,716738.8,99.979,99.979,99.979
QCOM,1:8,10000,5035,5037,1873739.37,5033,5033,5033,99.92,99.92,99.92,1873380.31,1873380.31,1873380.31,99.981,99.981,99.981,5037,5037,5037,100.0,100.0,100.0,1873739.37,1873739.37,1873739.37,100.0,100.0,100.0,5033,5033,5033,99.92,99.92,99.92,1873380.31,1873380.31,1873380.31,99.981,99.981,99.981,5037,5037,5037,100.0,100.0,100.0,1873739.37,1873739.37,1873739.37,100.0,100.0,100.0,5033,5033,5033,99.92,99.92,99.92,1873380.31,1873380.31,1873380.31,99.981,99.981,99.981,5037,5037,5037,100.0,100.0,100.0,1873739.37,1873739.37,1873739.37,100.0,100.0,100.0
QCOM,1:8,14474,7319,7319,2562005.12,7313,7313,7313,99.918,99.918,99.918,2560836.14,2560836.14,2560836.14,99.954,99.954,99.954,7319,7319,7319,100.0,100.0,100.0,2562005.12,2562005.12,2562005.12,100.0,100.0,100.0,7313,7313,7313,99.918,99.918,99.918,2560836.14,2560836.14,2560836.14,99.954,99.954,99.954,7319,7319,7319,100.0,100.0,100.0,2562005.12,2562005.12,2562005.12,100.0,100.0,100.0,7313,7313,7313,99.918,99.918,99.918,2560836.14,2560836.14,2560836.14,99.954,99.954,99.954,7319,7319,7319,100.0,100.0,100.0,2562005.12,2562005.12,2562005.12,100.0,100.0,100.0
R,1:8,2,1,1,2.0,1,1,1,100.0,100.0,100.0,2.0,2.0,2.0,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,2.0,2.0,2.0,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,2.0,2.0,2.0,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,2.0,2.0,2.0,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,2.0,2.0,2.0,100.0,100.0,100.0,1,1,1,100.0,100.0,100.0,2.0,2.0,2.0,100.0,100.0,100.0
R,1:8,3,1,2,2.67,1,1,1,50.0,50.0,50.0,2.67,2.67,2.67,100.0,100.0,100.0,1,1,1,50.0,50.0,50.0,2.33,2.33,2.33,87.493,87.493,87.493,1,1,1,50.0,50.0,50.0,2.67,2.67,2.67,100.0,100.0,100.0,1,1,1,50.0,50.0,50.0,2.33,2.33,2.33,87.493,87.493,87.493,1,1,1,50.0,50.0,50.0,2.67,2.67,2.67,100.0,100.0,100.0,1,1,1,50.0,50.0,50.0,2.33,2.33,2.33,87.493,87.493,87.493
R,1:8,4,2,3,4.33,1,1,1,33.333,33.333,33.333,3.17,3.17,3.17,73.071,73.071,73.071,2,2,2,66.666,66.666,66.666,3.56,3.56,3.56,82.047,82.047,82.047,1,1,1,33.333,33.333,33.333,3.17,3.17,3.17,73.071,73.071,73.071,2,2,2,66.666,66.666,66.666,3.56,3.56,3.56,82.047,82.047,82.047,1,1,1,33.333,33.333,33.333,3.17,3.17,3.17,73.071,73.071,73.071,2,2,2,66.666,66.666,66.666,3.56,3.56,3.56,82.047,82.047,82.047
R,1:8,5,3,3,6.0,1,1,1,33.333,33.333,33.333,3.33,3.33,3.33,55.55,55.55,55.55,3,3,3,100.0,100.0,100.0,6.0,6.0,6.0,100.0,100.0,100.0,1,1,1,33.333,33.333,33.333,3.33,3.33,3.33,55.55,55.55,55.55,3,3,3,100.0,100.0,100.0,6.0,6.0,6.0,100.0,100.0,100.0,1,1,1,33.333,33.333,33.333,3.33,3.33,3.33,55.55,55.55,55.55,3,3,3,100.0,100.0,100.0,6.0,6.0,6.0,100.0,100.0,100.0
R,1:8,10,6,6,22.67,5,5,5,83.333,83.333,83.333,21.45,21.45,21.45,94.607,94.607,94.607,5,5,5,83.333,83.333,83.333,21.45,21.45,21.45,94.607,94.607,94.607,5,5,5,83.333,83.333,83.333,21.45,21.45,21.45,94.607,94.607,94.607,5,5,5,83.333,83.333,83.333,21.45,21.45,21.45,94.607,94.607,94.607,5,5,5,83.333,83.333,83.333,21.45,21.45,21.45,94.607,94.607,94.607,5,5,5,83.333,83.333,83.333,21.45,21.45,21.45,94.607,94.607,94.607
R,1:8,15,8,8,42.0,8,8,8,100.0,100.0,100.0,42.0,42.0,42.0,100.0,100.0,100.0,8,8,8,100.0,100.0,100.0,42.0,42.0,42.0,100.0,100.0,100.0,8,8,8,100.0,100.0,100.0,42.0,42.0,42.0,100.0,100.0,100.0,8,8,8,100.0,100.0,100.0,42.0,42.0,42.0,100.0,100.0,100.0,8,8,8,100.0,100.0,100.0,42.0,42.0,42.0,100.0,100.0,100.0,8,8,8,100.0,100.0,100.0,42.0,42.0,42.0,100.0,100.0,100.0
R,1:8,25,14,14,65.0,12,12,12,85.714,85.714,85.714,58.96,58.96,58.96,90.696,90.696,90.696,13,13,13,92.857,92.857,92.857,61.98,61.98,61.98,95.348,95.348,95.348,12,12,12,85.714,85.714,85.714,58.96,58.96,58.96,90.696,90.696,90.696,13,13,13,92.857,92.857,92.857,61.98,61.98,61.98,95.348,95.348,95.348,12,12,12,85.714,85.714,85.714,58.96,58.96,58.96,90.696,90.696,90.696,13,13,13,92.857,92.857,92.857,61.98,61.98,61.98,95.348,95.348,95.348
R,1:8,50,25,26,217.34,25,25,25,96.153,96.153,96.153,217.34,217.34,217.34,100.0,100.0,100.0,25,25,25,96.153,96.153,96.153,212.77,212.77,212.77,97.9,97.9,97.9,25,25,25,96.153,96.153,96.153,217.34,217.34,217.34,100.0,100.0,100.0,25,25,25,96.153,96.153,96.153,212.77,212.77,212.77,97.9,97.9,97.9,25,25,25,96.153,96.153,96.153,217.34,217.34,217.34,100.0,100.0,100.0,25,25,25,96.153,96.153,96.153,212.77,212.77,212.77,97.9,97.9,97.9
R,1:8,100,52,52,759.68,51,51,51,98.076,98.076,98.076,754.25,754.25,754.25,99.285,99.285,99.285,51,51,51,98.076,98.076,98.076,754.25,754.25,754.25,99.285,99.285,99.285,51,51,51,98.076,98.076,98.076,754.25,754.25,754.25,99.285,99.285,99.285,51,51,51,98.076,98.076,98.076,754.25,754.25,754.25,99.285,99.285,99.285,51,51,51,98.076,98.076,98.076,754.25,754.25,754.25,99.285,99.285,99.285,51,51,51,98.076,98.076,98.076,754.25,754.25,754.25,99.285,99.285,99.285
R,1:8,500,260,260,6781.06,254,254,254,97.692,97.692,97.692,6705.53,6705.53,6705.53,98.886,98.886,98.886,259,259,259,99.615,99.615,99.615,6768.47,6768.47,6768.47,99.814,99.814,99.814,254,254,254,97.692,97.692,97.692,6705.53,6705.53,6705.53,98.886,98.886,98.886,259,259,259,99.615,99.615,99.615,6768.47,6768.47,6768.47,99.814,99.814,99.814,254,254,254,97.692,97.692,97.692,6705.53,6705.53,6705.53,98.886,98.886,98.886,259,259,259,99.615,99.615,99.615,6768.47,6768.47,6768.47,99.814,99.814,99.814
R,1:8,1000,505,505,26416.12,503,503,503,99.603,99.603,99.603,26382.24,26382.24,26382.24,99.872,99.872,99.872,504,504,504,99.801,99.801,99.801,26399.18,26399.18,26399.18,99.936,99.936,99.936,503,503,503,99.603,99.603,99.603,26382.24,26382.24,26382.24,99.872,99.872,99.872,504,504,504,99.801,99.801,99.801,26399.18,26399.18,26399.18,99.936,99.936,99.936,503,503,503,99.603,99.603,99.603,26382.24,26382.24,26382.24,99.872,99.872,99.872,504,504,504,99.801,99.801,99.801,26399.18,26399.18,26399.18,99.936,99.936,99.936
R,1:8,2000,1010,1010,112735.91,1006,1006,1006,99.603,99.603,99.603,112459.73,112459.73,112459.73,99.755,99.755,99.755,1010,1010,1010,100.0,100.0,100.0,112735.91,112735.91,112735.91,100.0,100.0,100.0,1006,1006,1006,99.603,99.603,99.603,112459.73,112459.73,112459.73,99.755,99.755,99.755,1010,1010,1010,100.0,100.0,100.0,112735.91,112735.91,112735.91,100.0,100.0,100.0,1006,1006,1006,99.603,99.603,99.603,112459.73,112459.73,112459.73,99.755,99.755,99.755,1010,1010,1010,100.0,100.0,100.0,112735.91,112735.91,112735.91,100.0,100.0,100.0
R,1:8,5000,2545,2545,259493.57,2543,2543,2543,99.921,99.921,99.921,259410.89,259410.89,259410.89,99.968,99.968,99.968,2545,2545,2545,100.0,100.0,100.0,259493.57,259493.57,259493.57,100.0,100.0,100.0,2543,2543,2543,99.921,99.921,99.921,259410.89,259410.89,259410.89,99.968,99.968,99.968,2545,2545,2545,100.0,100.0,100.0,259493.57,259493.57,259493.57,100.0,100.0,100.0,2543,2543,2543,99.921,99.921,99.921,259410.89,259410.89,259410.89,99.968,99.968,99.968,2545,2545,2545,100.0,100.0,100.0,259493.57,259493.57,259493.57,100.0,100.0,100.0
R,1:8,10000,5047,5052,1282375.01,5032,5032,5032,99.604,99.604,99.604,1279561.67,1279561.67,1279561.67,99.781,99.781,99.781,5051,5051,5051,99.98,99.98,99.98,1282308.54,1282308.54,1282308.54,99.995,99.995,99.995,5032,5032,5032,99.604,99.604,99.604,1279561.67,1279561.67,1279561.67,99.781,99.781,99.781,5051,5051,5051,99.98,99.98,99.98,1282308.54,1282308.54,1282308.54,99.995,99.995,99.995,5032,5032,5032,99.604,99.604,99.604,1279561.67,1279561.67,1279561.67,99.781,99.781,99.781,5051,5051,5051,99.98,99.98,99.98,1282308.54,1282308.54,1282308.54,99.995,99.995,99.995
R,1:8,20000,10102,10103,2518526.64,10102,10102,10102,99.99,99.99,99.99,2518526.64,2518526.64,2518526.64,100.0,100.0,100.0,10102,10102,10102,99.99,99.99,99.99,2518460.13,2518460.13,2518460.13,99.997,99.997,99.997,10102,10102,10102,99.99,99.99,99.99,2518526.64,2518526.64,2518526.64,100.0,100.0,100.0,10102,10102,10102,99.99,99.99,99.99,2518460.13,2518460.13,2518460.13,99.997,99.997,99.997,10102,10102,10102,99.99,99.99,99.99,2518526.64,2518526.64,2518526.64,100.0,100.0,100.0,10102,10102,10102,99.99,99.99,99.99,2518460.13,2518460.13,2518460.13,99.997,99.997,99.997
R,1:8,20518,10368,10368,2612366.51,10365,10365,10365,99.971,99.971,99.971,2612165.25,2612165.25,2612165.25,99.992,99.992,99.992,10368,10368,10368,100.0,100.0,100.0,2612366.51,2612366.51,2612366.51,100.0,100.0,100.0,10365,10365,10365,99.971,99.971,99.971,2612165.25,2612165.25,2612165.25,99.992,99.992,99.992,10368,10368,10368,100.0,100.0,100.0,2612366.51,2612366.51,2612366.51,100.0,100.0,100.0,10365,10365,10365,99.971,99.971,99.971,2612165.25,2612165.25,2612165.25,99.992,99.992,99.992,10368,10368,10368,100.0,100.0,100.0,2612366.51,2612366.51,2612366.51,100.0,100.0,100.0
SHLO,1:8,2,1,2,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,3.0,3.0,3.0,50.0,50.0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,3.0,3.0,3.0,50.0,50.0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,50.0,50.0,50.0,3.0,3.0,3.0,50.0,50.0,50.0
SHLO,1:8,3,1,3,7.0,1,1,1,33.333,33.333,33.333,7.0,7.0,7.0,100.0,100.0,100.0,2,2,2,66.666,66.666,66.666,5.0,5.0,5.0,71.429,71.429,71.429,1,1,1,33.333,33.333,33.333,7.0,7.0,7.0,100.0,100.0,100.0,2,2,2,66.666,66.666,66.666,5.0,5.0,5.0,71.429,71.429,71.429,1,1,1,33.333,33.333,33.333,7.0,7.0,7.0,100.0,100.0,100.0,2,2,2,66.666,66.666,66.666,5.0,5.0,5.0,71.429,71.429,71.429
SHLO,1:8,4,2,4,9.0,1,1,1,25.0,25.0,25.0,5.0,5.0,5.0,55.556,55.556,55.556,3,3,3,75.0,75.0,75.0,7.0,7.0,7.0,77.778,77.778,77.778,1,1,1,25.0,25.0,25.0,5.0,5.0,5.0,55.556,55.556,55.556,3,3,3,75.0,75.0,75.0,7.0,7.0,7.0,77.778,77.778,77.778,1,1,1,25.0,25.0,25.0,5.0,5.0,5.0,55.556,55.556,55.556,3,3,3,75.0,75.0,75.0,7.0,7.0,7.0,77.778,77.778,77.778
SHLO,1:8,5,3,4,11.0,1,1,1,25.0,25.0,25.0,4.33,4.33,4.33,39.394,39.394,39.394,4,4,4,100.0,100.0,100.0,11.0,11.0,11.0,100.0,100.0,100.0,1,1,1,25.0,25.0,25.0,4.33,4.33,4.33,39.394,39.394,39.394,4,4,4,100.0,100.0,100.0,11.0,11.0,11.0,100.0,100.0,100.0,1,1,1,25.0,25.0,25.0,4.33,4.33,4.33,39.394,39.394,39.394,4,4,4,100.0,100.0,100.0,11.0,11.0,11.0,100.0,100.0,100.0
SHLO,1:8,10,6,7,25.0,4,4,4,57.142,57.142,57.142,19.67,19.67,19.67,78.667,78.667,78.667,7,7,7,100.0,100.0,100.0,25.0,25.0,25.0,100.0,100.0,100.0,4,4,4,57.142,57.142,57.142,19.67,19.67,19.67,78.667,78.667,78.667,7,7,7,100.0,100.0,100.0,25.0,25.0,25.0,100.0,100.0,100.0,4,4,4,57.142,57.142,57.142,19.67,19.67,19.67,78.667,78.667,78.667,7,7,7,100.0,100.0,100.0,25.0,25.0,25.0,100.0,100.0,100.0
SHLO,1:8,15,10,11,36.0,8,8,8,72.727,72.727,72.727,32.2,32.2,32.2,89.444,89.444,89.444,10,10,10,90.909,90.909,90.909,34.27,34.27,34.27,95.202,95.202,95.202,8,8,8,72.727,72.727,72.727,32.2,32.2,32.2,89.444,89.444,89.444,10,10,10,90.909,90.909,90.909,34.27,34.27,34.27,95.202,95.202,95.202,8,8,8,72.727,72.727,72.727,32.2,32.2,32.2,89.444,89.444,89.444,10,10,10,90.909,90.909,90.909,34.27,34.27,34.27,95.202,95.202,95.202
SHLO,1:8,25,12,19,49.0,11,11,11,57.894,57.894,57.894,46.5,46.5,46.5,94.898,94.898,94.898,18,18,18,94.736,94.736,94.736,48.0,48.0,48.0,97.959,97.959,97.959,11,11,11,57.894,57.894,57.894,46.5,46.5,46.5,94.898,94.898,94.898,18,18,18,94.736,94.736,94.736,48.0,48.0,48.0,97.959,97.959,97.959,11,11,11,57.894,57.894,57.894,46.5,46.5,46.5,94.898,94.898,94.898,18,18,18,94.736,94.736,94.736,48.0,48.0,48.0,97.959,97.959,97.959
SHLO,1:8,50,27,31,216.0,20,20,20,64.516,64.516,64.516,169.59,169.59,169.59,78.515,78.515,78.515,30,30,30,96.774,96.774,96.774,214.81,214.81,214.81,99.447,99.447,99.447,20,20,20,64.516,64.516,64.516,169.59,169.59,169.59,78.515,78.515,78.515,30,30,30,96.774,96.774,96.774,214.81,214.81,214.81,99.447,99.447,99.447,20,20,20,64.516,64.516,64.516,169.59,169.59,169.59,78.515,78.515,78.515,30,30,30,96.774,96.774,96.774,214.81,214.81,214.81,99.447,99.447,99.447
SHLO,1:8,100,52,54,701.0,46,46,46,85.185,85.185,85.185,640.31,640.31,640.31,91.342,91.342,91.342,53,53,53,98.148,98.148,98.148,697.76,697.76,697.76,99.538,99.538,99.538,46,46,46,85.185,85.185,85.185,640.31,640.31,640.31,91.342,91.342,91.342,53,53,53,98.148,98.148,98.148,697.76,697.76,697.76,99.538,99.538,99.538,46,46,46,85.185,85.185,85.185,640.31,640.31,640.31,91.342,91.342,91.342,53,53,53,98.148,98.148,98.148,697.76,697.76,697.76,99.538,99.538,99.538
SHLO,1:8,500,258,261,7155.0,240,240,240,91.954,91.954,91.954,6821.34,6821.34,6821.34,95.337,95.337,95.337,260,260,260,99.616,99.616,99.616,7145.91,7145.91,7145.91,99.873,99.873,99.873,240,240,240,91.954,91.954,91.954,6821.34,6821.34,6821.34,95.337,95.337,95.337,260,260,260,99.616,99.616,99.616,7145.91,7145.91,7145.91,99.873,99.873,99.873,240,240,240,91.954,91.954,91.954,6821.34,6821.34,6821.34,95.337,95.337,95.337,260,260,260,99.616,99.616,99.616,7145.91,7145.91,7145.91,99.873,99.873,99.873
