stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
CMCSA,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,2000,2000,994.86,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998,1999,99.95,994.85,99.998
CMCSA,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2512,2512,9451.77,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989,2511,99.96,9450.75,99.989
CMCSA,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5027,5027,84299.23,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0,5027,100.0,84299.23,100.0
CMCSA,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,20000,10064,10064,166609.16,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997,10063,99.99,166604.02,99.997
CMCSA,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,20414,10272,10272,180607.52,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999,10271,99.99,180605.25,99.999
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,0.16,1,50.0,0.08,50.0,1,50.0,0.08,50.0,1,50.0,0.08,50.0,1,50.0,0.08,50.0,1,50.0,0.08,50.0,1,50.0,0.08,50.0,1,50.0,0.08,50.0,1,50.0,0.08,50.0
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,0.24,2,66.666,0.16,66.909,2,66.666,0.16,66.909,2,66.666,0.16,66.909,2,66.666,0.16,66.909,2,66.666,0.16,66.909,2,66.666,0.16,66.909,2,66.666,0.16,66.909,2,66.666,0.16,66.909
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,4,4,0.32,3,75.0,0.24,75.339,3,75.0,0.24,75.339,3,75.0,0.24,75.339,3,75.0,0.24,75.339,3,75.0,0.24,75.339,3,75.0,0.24,75.339,3,75.0,0.24,75.339,3,75.0,0.24,75.339
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,5,5,0.4,4,80.0,0.32,80.26,4,80.0,0.32,80.26,4,80.0,0.32,80.26,4,80.0,0.32,80.26,4,80.0,0.32,80.26,4,80.0,0.32,80.26,4,80.0,0.32,80.26,4,80.0,0.32,80.26
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,10,10,0.81,9,90.0,0.73,90.189,9,90.0,0.73,90.189,9,90.0,0.73,90.189,9,90.0,0.73,90.189,9,90.0,0.73,90.189,9,90.0,0.73,90.189,9,90.0,0.73,90.189,9,90.0,0.73,90.189
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,15,15,1.21,14,93.333,1.13,93.518,14,93.333,1.13,93.518,14,93.333,1.13,93.518,14,93.333,1.13,93.518,14,93.333,1.13,93.518,14,93.333,1.13,93.518,14,93.333,1.13,93.518,14,93.333,1.13,93.518
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,25,25,1.75,24,96.0,1.7,97.416,24,96.0,1.7,97.416,24,96.0,1.7,97.416,24,96.0,1.7,97.416,24,96.0,1.7,97.416,24,96.0,1.7,97.416,24,96.0,1.7,97.416,24,96.0,1.7,97.416
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,32,32,2.12,31,96.875,2.06,97.051,31,96.875,2.06,97.051,31,96.875,2.06,97.051,31,96.875,2.06,97.051,31,96.875,2.06,97.051,31,96.875,2.06,97.051,31,96.875,2.06,97.051,31,96.875,2.06,97.051
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,57,57,2.55,57,100.0,2.55,100.0,57,100.0,2.55,100.0,57,100.0,2.55,100.0,57,100.0,2.55,100.0,57,100.0,2.55,100.0,57,100.0,2.55,100.0,57,100.0,2.55,100.0,57,100.0,2.55,100.0
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,256,256,51.38,255,99.609,51.35,99.928,255,99.609,51.35,99.928,255,99.609,51.35,99.928,255,99.609,51.35,99.928,255,99.609,51.35,99.928,255,99.609,51.35,99.928,255,99.609,51.35,99.928,255,99.609,51.35,99.928
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,508,508,462.22,508,100.0,462.22,100.0,508,100.0,462.22,100.0,508,100.0,462.22,100.0,508,100.0,462.22,100.0,508,100.0,462.22,100.0,508,100.0,462.22,100.0,508,100.0,462.22,100.0,508,100.0,462.22,100.0
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1010,1010,4208.77,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0,1010,100.0,4208.77,100.0
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2525,2525,55803.52,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0,2525,100.0,55803.52,100.0
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5045,5045,122244.32,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0,5045,100.0,122244.32,100.0
CSCO,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15396,7787,7787,176893.27,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0,7787,100.0,176893.27,100.0
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,6.58,1,50.0,3.29,50.0,1,50.0,3.29,50.0,1,50.0,3.29,50.0,1,50.0,3.29,50.0,1,50.0,3.29,50.0,1,50.0,3.29,50.0,1,50.0,3.29,50.0,1,50.0,3.29,50.0
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,9.88,2,66.666,6.58,66.667,2,66.666,6.58,66.667,2,66.666,6.58,66.667,2,66.666,6.58,66.667,2,66.666,6.58,66.667,2,66.666,6.58,66.667,2,66.666,6.58,66.667,2,66.666,6.58,66.667
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,4,4,13.21,3,75.0,9.92,75.079,3,75.0,9.92,75.079,3,75.0,9.92,75.079,3,75.0,9.92,75.079,3,75.0,9.92,75.079,3,75.0,9.92,75.079,3,75.0,9.92,75.079,3,75.0,9.92,75.079
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,5,5,16.54,4,80.0,13.25,80.101,4,80.0,13.25,80.101,4,80.0,13.25,80.101,4,80.0,13.25,80.101,4,80.0,13.25,80.101,4,80.0,13.25,80.101,4,80.0,13.25,80.101,4,80.0,13.25,80.101
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,10,10,32.79,9,90.0,29.58,90.216,9,90.0,29.58,90.216,9,90.0,29.58,90.216,9,90.0,29.58,90.216,9,90.0,29.58,90.216,9,90.0,29.58,90.216,9,90.0,29.58,90.216,9,90.0,29.58,90.216
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,15,15,49.96,14,93.333,46.75,93.578,14,93.333,46.75,93.578,14,93.333,46.75,93.578,14,93.333,46.75,93.578,14,93.333,46.75,93.578,14,93.333,46.75,93.578,14,93.333,46.75,93.578,14,93.333,46.75,93.578
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,25,25,86.33,24,96.0,83.13,96.284,24,96.0,83.13,96.284,24,96.0,83.13,96.284,24,96.0,83.13,96.284,24,96.0,83.13,96.284,24,96.0,83.13,96.284,24,96.0,83.13,96.284,24,96.0,83.13,96.284
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,50,50,182.88,49,98.0,179.67,98.246,49,98.0,179.67,98.246,49,98.0,179.67,98.246,49,98.0,179.67,98.246,49,98.0,179.67,98.246,49,98.0,179.67,98.246,49,98.0,179.67,98.246,49,98.0,179.67,98.246
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,100,100,377.58,99,99.0,374.38,99.15,99,99.0,374.38,99.15,99,99.0,374.38,99.15,99,99.0,374.38,99.15,99,99.0,374.38,99.15,99,99.0,374.38,99.15,99,99.0,374.38,99.15,99,99.0,374.38,99.15
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,500,500,1906.67,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832,499,99.8,1903.46,99.832
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,1000,1000,4787.58,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94,999,99.9,4784.69,99.94
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1152,1152,13241.75,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946,1151,99.913,13234.6,99.946
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2512,2512,30699.4,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98,2511,99.96,30693.38,99.98
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5012,5012,180848.19,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0,5012,100.0,180848.19,100.0
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,20000,10031,10031,355461.36,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0,10031,100.0,355461.36,100.0
D,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,20414,10235,10235,378257.31,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0,10235,100.0,378257.31,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,0.61,1,50.0,0.31,50.0,1,50.0,0.31,50.0,1,50.0,0.31,50.0,1,50.0,0.31,50.0,1,50.0,0.31,50.0,1,50.0,0.31,50.0,1,50.0,0.31,50.0,1,50.0,0.31,50.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,0.92,2,66.666,0.61,66.667,2,66.666,0.61,66.667,2,66.666,0.61,66.667,2,66.666,0.61,66.667,2,66.666,0.61,66.667,2,66.666,0.61,66.667,2,66.666,0.61,66.667,2,66.666,0.61,66.667
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,3,3,0.92,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,3,3,0.92,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0,3,100.0,0.92,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,4,4,0.92,4,100.0,0.92,100.0,4,100.0,0.92,100.0,4,100.0,0.92,100.0,4,100.0,0.92,100.0,4,100.0,0.92,100.0,4,100.0,0.92,100.0,4,100.0,0.92,100.0,4,100.0,0.92,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,9,9,2.26,9,100.0,2.26,100.0,9,100.0,2.26,100.0,9,100.0,2.26,100.0,9,100.0,2.26,100.0,9,100.0,2.26,100.0,9,100.0,2.26,100.0,9,100.0,2.26,100.0,9,100.0,2.26,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,16,16,11.25,15,93.75,10.94,97.278,15,93.75,10.94,97.278,15,93.75,10.94,97.278,15,93.75,10.94,97.278,15,93.75,10.94,97.278,15,93.75,10.94,97.278,15,93.75,10.94,97.278,15,93.75,10.94,97.278
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,26,26,32.26,26,100.0,32.26,100.0,26,100.0,32.26,100.0,26,100.0,32.26,100.0,26,100.0,32.26,100.0,26,100.0,32.26,100.0,26,100.0,32.26,100.0,26,100.0,32.26,100.0,26,100.0,32.26,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,48,48,71.35,47,97.916,70.47,98.772,47,97.916,70.47,98.772,47,97.916,70.47,98.772,47,97.916,70.47,98.772,47,97.916,70.47,98.772,47,97.916,70.47,98.772,47,97.916,70.47,98.772,47,97.916,70.47,98.772
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,256,256,1315.93,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932,255,99.609,1315.03,99.932
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,514,514,2995.05,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0,514,100.0,2995.05,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1035,1035,6867.47,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0,1035,100.0,6867.47,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2520,2520,65152.47,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991,2519,99.96,65146.52,99.991
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5015,5015,128247.3,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0,5015,100.0,128247.3,100.0
E,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,12474,6280,6280,146013.66,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0,6280,100.0,146013.66,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,0.4,1,50.0,0.27,67.76,1,50.0,0.27,67.76,1,50.0,0.27,67.76,1,50.0,0.27,67.76,1,50.0,0.27,67.76,1,50.0,0.27,67.76,1,50.0,0.27,67.76,1,50.0,0.27,67.76
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,0.61,2,66.666,0.48,78.929,2,66.666,0.48,78.929,2,66.666,0.48,78.929,2,66.666,0.48,78.929,2,66.666,0.48,78.929,2,66.666,0.48,78.929,2,66.666,0.48,78.929,2,66.666,0.48,78.929
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,4,4,0.82,3,75.0,0.69,84.14,3,75.0,0.69,84.14,3,75.0,0.69,84.14,3,75.0,0.69,84.14,3,75.0,0.69,84.14,3,75.0,0.69,84.14,3,75.0,0.69,84.14,3,75.0,0.69,84.14
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,5,5,0.98,4,80.0,0.85,86.771,4,80.0,0.85,86.771,4,80.0,0.85,86.771,4,80.0,0.85,86.771,4,80.0,0.85,86.771,4,80.0,0.85,86.771,4,80.0,0.85,86.771,4,80.0,0.85,86.771
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,8,8,1.12,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,8,8,1.12,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0,8,100.0,1.12,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,16,16,4.81,15,93.75,4.8,99.863,15,93.75,4.8,99.863,15,93.75,4.8,99.863,15,93.75,4.8,99.863,15,93.75,4.8,99.863,15,93.75,4.8,99.863,15,93.75,4.8,99.863,15,93.75,4.8,99.863
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,28,28,43.97,28,100.0,43.97,100.0,28,100.0,43.97,100.0,28,100.0,43.97,100.0,28,100.0,43.97,100.0,28,100.0,43.97,100.0,28,100.0,43.97,100.0,28,100.0,43.97,100.0,28,100.0,43.97,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,50,50,145.55,50,100.0,145.55,100.0,50,100.0,145.55,100.0,50,100.0,145.55,100.0,50,100.0,145.55,100.0,50,100.0,145.55,100.0,50,100.0,145.55,100.0,50,100.0,145.55,100.0,50,100.0,145.55,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,263,263,991.13,263,100.0,991.13,100.0,263,100.0,991.13,100.0,263,100.0,991.13,100.0,263,100.0,991.13,100.0,263,100.0,991.13,100.0,263,100.0,991.13,100.0,263,100.0,991.13,100.0,263,100.0,991.13,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,520,520,1520.59,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905,519,99.807,1519.14,99.905
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1011,1011,8914.54,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0,1011,100.0,8914.54,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2537,2537,36548.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0,2537,100.0,36548.0,100.0
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5072,5072,74723.76,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994,5071,99.98,74719.12,99.994
EBAY,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,11048,5577,5577,98436.47,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0,5577,100.0,98436.47,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2,2,2,0.1,1,50.0,0.05,50.0,1,50.0,0.05,50.0,1,50.0,0.05,50.0,1,50.0,0.05,50.0,1,50.0,0.05,50.0,1,50.0,0.05,50.0,1,50.0,0.05,50.0,1,50.0,0.05,50.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,3,3,3,0.15,2,66.666,0.1,68.475,2,66.666,0.1,68.475,2,66.666,0.1,68.475,2,66.666,0.1,68.475,2,66.666,0.1,68.475,2,66.666,0.1,68.475,2,66.666,0.1,68.475,2,66.666,0.1,68.475
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,4,4,4,0.18,3,75.0,0.15,81.044,3,75.0,0.15,81.044,3,75.0,0.15,81.044,3,75.0,0.15,81.044,3,75.0,0.15,81.044,3,75.0,0.15,81.044,3,75.0,0.15,81.044,3,75.0,0.15,81.044
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5,5,5,0.2,4,80.0,0.18,92.621,4,80.0,0.18,92.621,4,80.0,0.18,92.621,4,80.0,0.18,92.621,4,80.0,0.18,92.621,4,80.0,0.18,92.621,4,80.0,0.18,92.621,4,80.0,0.18,92.621
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10,7,7,0.24,7,100.0,0.24,100.0,7,100.0,0.24,100.0,7,100.0,0.24,100.0,7,100.0,0.24,100.0,7,100.0,0.24,100.0,7,100.0,0.24,100.0,7,100.0,0.24,100.0,7,100.0,0.24,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,15,12,12,0.33,12,100.0,0.33,100.0,12,100.0,0.33,100.0,12,100.0,0.33,100.0,12,100.0,0.33,100.0,12,100.0,0.33,100.0,12,100.0,0.33,100.0,12,100.0,0.33,100.0,12,100.0,0.33,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,25,12,12,0.87,12,100.0,0.87,100.0,12,100.0,0.87,100.0,12,100.0,0.87,100.0,12,100.0,0.87,100.0,12,100.0,0.87,100.0,12,100.0,0.87,100.0,12,100.0,0.87,100.0,12,100.0,0.87,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,50,31,31,2.02,31,100.0,2.02,100.0,31,100.0,2.02,100.0,31,100.0,2.02,100.0,31,100.0,2.02,100.0,31,100.0,2.02,100.0,31,100.0,2.02,100.0,31,100.0,2.02,100.0,31,100.0,2.02,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,100,54,54,4.19,54,100.0,4.19,100.0,54,100.0,4.19,100.0,54,100.0,4.19,100.0,54,100.0,4.19,100.0,54,100.0,4.19,100.0,54,100.0,4.19,100.0,54,100.0,4.19,100.0,54,100.0,4.19,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,500,255,255,142.6,255,100.0,142.6,100.0,255,100.0,142.6,100.0,255,100.0,142.6,100.0,255,100.0,142.6,100.0,255,100.0,142.6,100.0,255,100.0,142.6,100.0,255,100.0,142.6,100.0,255,100.0,142.6,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,1000,510,510,353.53,510,100.0,353.53,100.0,510,100.0,353.53,100.0,510,100.0,353.53,100.0,510,100.0,353.53,100.0,510,100.0,353.53,100.0,510,100.0,353.53,100.0,510,100.0,353.53,100.0,510,100.0,353.53,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,2000,1024,1024,512.61,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953,1023,99.902,512.37,99.953
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,5000,2512,2512,10195.05,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0,2511,99.96,10195.01,100.0
F,1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1:1,10000,5040,5040,56776.12,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997,5039,99.98,56774.64,99.997
