stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
A,2:2,1000,721,721,70911.04,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70883.3,70883.3,70883.3,70883.3,70883.3,99.961,99.961,99.961,99.961,99.961,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70847.97,70847.97,70847.97,70847.97,70847.97,99.911,99.911,99.911,99.911,99.911,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70883.3,70883.3,70883.3,70883.3,70883.3,99.961,99.961,99.961,99.961,99.961,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70847.97,70847.97,70847.97,70847.97,70847.97,99.911,99.911,99.911,99.911,99.911,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70883.3,70883.3,70883.3,70883.3,70883.3,99.961,99.961,99.961,99.961,99.961,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70847.97,70847.97,70847.97,70847.97,70847.97,99.911,99.911,99.911,99.911,99.911,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70883.3,70883.3,70883.3,70883.3,70883.3,99.961,99.961,99.961,99.961,99.961,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70847.97,70847.97,70847.97,70847.97,70847.97,99.911,99.911,99.911,99.911,99.911,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70883.3,70883.3,70883.3,70883.3,70883.3,99.961,99.961,99.961,99.961,99.961,720,720,720,720,720,99.861,99.861,99.861,99.861,99.861,70847.97,70847.97,70847.97,70847.97,70847.97,99.911,99.911,99.911,99.911,99.911
A,2:2,2000,1715,1715,115726.69,1713,1713,1713,1713,1713,99.883,99.883,99.883,99.883,99.883,115684.11,115684.11,115684.11,115684.11,115684.11,99.963,99.963,99.963,99.963,99.963,1714,1714,1714,1714,1714,99.941,99.941,99.941,99.941,99.941,115682.3,115682.3,115682.3,115682.3,115682.3,99.962,99.962,99.962,99.962,99.962,1713,1713,1713,1713,1713,99.883,99.883,99.883,99.883,99.883,115684.11,115684.11,115684.11,115684.11,115684.11,99.963,99.963,99.963,99.963,99.963,1714,1714,1714,1714,1714,99.941,99.941,99.941,99.941,99.941,115682.3,115682.3,115682.3,115682.3,115682.3,99.962,99.962,99.962,99.962,99.962,1713,1713,1713,1713,1713,99.883,99.883,99.883,99.883,99.883,115684.11,115684.11,115684.11,115684.11,115684.11,99.963,99.963,99.963,99.963,99.963,1714,1714,1714,1714,1714,99.941,99.941,99.941,99.941,99.941,115682.3,115682.3,115682.3,115682.3,115682.3,99.962,99.962,99.962,99.962,99.962,1713,1713,1713,1713,1713,99.883,99.883,99.883,99.883,99.883,115684.11,115684.11,115684.11,115684.11,115684.11,99.963,99.963,99.963,99.963,99.963,1714,1714,1714,1714,1714,99.941,99.941,99.941,99.941,99.941,115682.3,115682.3,115682.3,115682.3,115682.3,99.962,99.962,99.962,99.962,99.962,1713,1713,1713,1713,1713,99.883,99.883,99.883,99.883,99.883,115684.11,115684.11,115684.11,115684.11,115684.11,99.963,99.963,99.963,99.963,99.963,1714,1714,1714,1714,1714,99.941,99.941,99.941,99.941,99.941,115682.3,115682.3,115682.3,115682.3,115682.3,99.962,99.962,99.962,99.962,99.962
A,2:2,5000,3840,3840,403476.67,3838,3838,3838,3838,3838,99.947,99.947,99.947,99.947,99.947,403410.64,403410.64,403410.64,403410.64,403410.64,99.984,99.984,99.984,99.984,99.984,3840,3840,3840,3840,3840,100.0,100.0,100.0,100.0,100.0,403476.67,403476.67,403476.67,403476.67,403476.67,100.0,100.0,100.0,100.0,100.0,3838,3838,3838,3838,3838,99.947,99.947,99.947,99.947,99.947,403410.64,403410.64,403410.64,403410.64,403410.64,99.984,99.984,99.984,99.984,99.984,3840,3840,3840,3840,3840,100.0,100.0,100.0,100.0,100.0,403476.67,403476.67,403476.67,403476.67,403476.67,100.0,100.0,100.0,100.0,100.0,3838,3838,3838,3838,3838,99.947,99.947,99.947,99.947,99.947,403410.64,403410.64,403410.64,403410.64,403410.64,99.984,99.984,99.984,99.984,99.984,3840,3840,3840,3840,3840,100.0,100.0,100.0,100.0,100.0,403476.67,403476.67,403476.67,403476.67,403476.67,100.0,100.0,100.0,100.0,100.0,3838,3838,3838,3838,3838,99.947,99.947,99.947,99.947,99.947,403410.64,403410.64,403410.64,403410.64,403410.64,99.984,99.984,99.984,99.984,99.984,3840,3840,3840,3840,3840,100.0,100.0,100.0,100.0,100.0,403476.67,403476.67,403476.67,403476.67,403476.67,100.0,100.0,100.0,100.0,100.0,3838,3838,3838,3838,3838,99.947,99.947,99.947,99.947,99.947,403410.64,403410.64,403410.64,403410.64,403410.64,99.984,99.984,99.984,99.984,99.984,3840,3840,3840,3840,3840,100.0,100.0,100.0,100.0,100.0,403476.67,403476.67,403476.67,403476.67,403476.67,100.0,100.0,100.0,100.0,100.0
A,2:2,10000,7663,7663,812841.79,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0,7663,7663,7663,7663,7663,100.0,100.0,100.0,100.0,100.0,812841.79,812841.79,812841.79,812841.79,812841.79,100.0,100.0,100.0,100.0,100.0
A,2:2,20000,7940,7940,919647.92,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0
A,2:2,20932,7940,7940,919647.92,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0,7937,7937,7937,7937,7937,99.962,99.962,99.962,99.962,99.962,919402.62,919402.62,919402.62,919402.62,919402.62,99.973,99.973,99.973,99.973,99.973,7940,7940,7940,7940,7940,100.0,100.0,100.0,100.0,100.0,919647.92,919647.92,919647.92,919647.92,919647.92,100.0,100.0,100.0,100.0,100.0
AGNC,2:2,2,2,2,81.14,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,41.29,41.29,41.29,41.29,41.29,50.887,50.887,50.887,50.887,50.887,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,40.81,40.81,40.81,40.81,40.81,50.296,50.296,50.296,50.296,50.296,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,41.29,41.29,41.29,41.29,41.29,50.887,50.887,50.887,50.887,50.887,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,40.81,40.81,40.81,40.81,40.81,50.296,50.296,50.296,50.296,50.296,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,41.29,41.29,41.29,41.29,41.29,50.887,50.887,50.887,50.887,50.887,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,40.81,40.81,40.81,40.81,40.81,50.296,50.296,50.296,50.296,50.296,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,41.29,41.29,41.29,41.29,41.29,50.887,50.887,50.887,50.887,50.887,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,40.81,40.81,40.81,40.81,40.81,50.296,50.296,50.296,50.296,50.296,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,41.29,41.29,41.29,41.29,41.29,50.887,50.887,50.887,50.887,50.887,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,40.81,40.81,40.81,40.81,40.81,50.296,50.296,50.296,50.296,50.296
AGNC,2:2,3,3,3,121.32,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.81,81.81,81.81,81.81,81.81,67.436,67.436,67.436,67.436,67.436,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.25,81.25,81.25,81.25,81.25,66.974,66.974,66.974,66.974,66.974,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.81,81.81,81.81,81.81,81.81,67.436,67.436,67.436,67.436,67.436,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.25,81.25,81.25,81.25,81.25,66.974,66.974,66.974,66.974,66.974,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.81,81.81,81.81,81.81,81.81,67.436,67.436,67.436,67.436,67.436,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.25,81.25,81.25,81.25,81.25,66.974,66.974,66.974,66.974,66.974,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.81,81.81,81.81,81.81,81.81,67.436,67.436,67.436,67.436,67.436,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.25,81.25,81.25,81.25,81.25,66.974,66.974,66.974,66.974,66.974,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.81,81.81,81.81,81.81,81.81,67.436,67.436,67.436,67.436,67.436,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,81.25,81.25,81.25,81.25,81.25,66.974,66.974,66.974,66.974,66.974
AGNC,2:2,4,4,4,161.58,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,122.04,122.04,122.04,122.04,122.04,75.532,75.532,75.532,75.532,75.532,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,121.55,121.55,121.55,121.55,121.55,75.228,75.228,75.228,75.228,75.228,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,122.04,122.04,122.04,122.04,122.04,75.532,75.532,75.532,75.532,75.532,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,121.55,121.55,121.55,121.55,121.55,75.228,75.228,75.228,75.228,75.228,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,122.04,122.04,122.04,122.04,122.04,75.532,75.532,75.532,75.532,75.532,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,121.55,121.55,121.55,121.55,121.55,75.228,75.228,75.228,75.228,75.228,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,122.04,122.04,122.04,122.04,122.04,75.532,75.532,75.532,75.532,75.532,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,121.55,121.55,121.55,121.55,121.55,75.228,75.228,75.228,75.228,75.228,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,122.04,122.04,122.04,122.04,122.04,75.532,75.532,75.532,75.532,75.532,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,121.55,121.55,121.55,121.55,121.55,75.228,75.228,75.228,75.228,75.228
AGNC,2:2,5,5,5,200.78,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.98,161.98,161.98,161.98,161.98,80.677,80.677,80.677,80.677,80.677,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.23,161.23,161.23,161.23,161.23,80.301,80.301,80.301,80.301,80.301,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.98,161.98,161.98,161.98,161.98,80.677,80.677,80.677,80.677,80.677,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.23,161.23,161.23,161.23,161.23,80.301,80.301,80.301,80.301,80.301,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.98,161.98,161.98,161.98,161.98,80.677,80.677,80.677,80.677,80.677,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.23,161.23,161.23,161.23,161.23,80.301,80.301,80.301,80.301,80.301,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.98,161.98,161.98,161.98,161.98,80.677,80.677,80.677,80.677,80.677,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.23,161.23,161.23,161.23,161.23,80.301,80.301,80.301,80.301,80.301,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.98,161.98,161.98,161.98,161.98,80.677,80.677,80.677,80.677,80.677,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,161.23,161.23,161.23,161.23,161.23,80.301,80.301,80.301,80.301,80.301
AGNC,2:2,10,10,10,399.24,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,361.19,361.19,361.19,361.19,361.19,90.469,90.469,90.469,90.469,90.469,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,360.2,360.2,360.2,360.2,360.2,90.222,90.222,90.222,90.222,90.222,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,361.19,361.19,361.19,361.19,361.19,90.469,90.469,90.469,90.469,90.469,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,360.2,360.2,360.2,360.2,360.2,90.222,90.222,90.222,90.222,90.222,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,361.19,361.19,361.19,361.19,361.19,90.469,90.469,90.469,90.469,90.469,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,360.2,360.2,360.2,360.2,360.2,90.222,90.222,90.222,90.222,90.222,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,361.19,361.19,361.19,361.19,361.19,90.469,90.469,90.469,90.469,90.469,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,360.2,360.2,360.2,360.2,360.2,90.222,90.222,90.222,90.222,90.222,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,361.19,361.19,361.19,361.19,361.19,90.469,90.469,90.469,90.469,90.469,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,360.2,360.2,360.2,360.2,360.2,90.222,90.222,90.222,90.222,90.222
AGNC,2:2,15,15,15,597.74,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,559.81,559.81,559.81,559.81,559.81,93.655,93.655,93.655,93.655,93.655,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,558.82,558.82,558.82,558.82,558.82,93.489,93.489,93.489,93.489,93.489,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,559.81,559.81,559.81,559.81,559.81,93.655,93.655,93.655,93.655,93.655,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,558.82,558.82,558.82,558.82,558.82,93.489,93.489,93.489,93.489,93.489,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,559.81,559.81,559.81,559.81,559.81,93.655,93.655,93.655,93.655,93.655,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,558.82,558.82,558.82,558.82,558.82,93.489,93.489,93.489,93.489,93.489,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,559.81,559.81,559.81,559.81,559.81,93.655,93.655,93.655,93.655,93.655,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,558.82,558.82,558.82,558.82,558.82,93.489,93.489,93.489,93.489,93.489,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,559.81,559.81,559.81,559.81,559.81,93.655,93.655,93.655,93.655,93.655,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,558.82,558.82,558.82,558.82,558.82,93.489,93.489,93.489,93.489,93.489
AGNC,2:2,25,25,25,964.28,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,933.12,933.12,933.12,933.12,933.12,96.769,96.769,96.769,96.769,96.769,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,929.34,929.34,929.34,929.34,929.34,96.377,96.377,96.377,96.377,96.377,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,933.12,933.12,933.12,933.12,933.12,96.769,96.769,96.769,96.769,96.769,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,929.34,929.34,929.34,929.34,929.34,96.377,96.377,96.377,96.377,96.377,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,933.12,933.12,933.12,933.12,933.12,96.769,96.769,96.769,96.769,96.769,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,929.34,929.34,929.34,929.34,929.34,96.377,96.377,96.377,96.377,96.377,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,933.12,933.12,933.12,933.12,933.12,96.769,96.769,96.769,96.769,96.769,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,929.34,929.34,929.34,929.34,929.34,96.377,96.377,96.377,96.377,96.377,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,933.12,933.12,933.12,933.12,933.12,96.769,96.769,96.769,96.769,96.769,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,929.34,929.34,929.34,929.34,929.34,96.377,96.377,96.377,96.377,96.377
