stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio
B,1:2,10207,5130,5130,236074.51,5124,99.883,235858.33,99.908,5130,100.0,236069.06,99.998
BA,1:2,2,1,1,0.02,1,100.0,0.02,100.0,1,100.0,0.02,100.0
BA,1:2,3,2,2,0.08,2,100.0,0.08,100.0,2,100.0,0.08,100.0
BA,1:2,4,2,2,0.11,2,100.0,0.11,100.0,2,100.0,0.11,100.0
BA,1:2,5,2,2,0.11,2,100.0,0.11,100.0,2,100.0,0.11,100.0
BA,1:2,10,5,5,0.17,4,80.0,0.15,90.544,5,100.0,0.17,100.0
BA,1:2,15,6,6,0.32,5,83.333,0.3,92.771,6,100.0,0.32,100.0
BA,1:2,25,12,12,1.38,10,83.333,1.24,90.289,12,100.0,1.38,100.0
BA,1:2,50,34,34,6.31,34,100.0,6.26,99.21,34,100.0,6.26,99.21
BA,1:2,100,67,67,23.53,67,100.0,23.53,100.0,67,100.0,23.53,100.0
BA,1:2,500,180,180,57.24,180,100.0,57.24,100.0,180,100.0,57.24,100.0
BA,1:2,1000,337,337,415.75,336,99.703,414.77,99.762,337,100.0,415.75,100.0
BA,1:2,2000,1203,1203,3285.05,1201,99.833,3280.72,99.868,1203,100.0,3285.05,100.0
BA,1:2,5000,1673,1673,9432.77,1670,99.82,9425.79,99.926,1673,100.0,9431.77,99.989
BA,1:2,10000,5007,5007,233060.78,5001,99.88,233022.3,99.983,5007,100.0,233060.78,100.0
BA,1:2,14772,7400,7405,1268660.7,7394,99.851,1267814.44,99.933,7404,99.986,1268630.32,99.998
BAC,1:2,2,1,1,0.03,0,0.0,0.0,0.0,1,100.0,0.03,100.0
BAC,1:2,3,1,2,0.03,0,0.0,0.0,0.0,2,100.0,0.03,100.0
BAC,1:2,4,1,2,0.03,0,0.0,0.0,0.0,2,100.0,0.03,100.0
BAC,1:2,5,1,2,0.03,0,0.0,0.0,0.0,2,100.0,0.03,100.0
BAC,1:2,10,3,3,0.8,3,100.0,0.77,96.923,3,100.0,0.77,96.923
BAC,1:2,15,7,7,3.38,7,100.0,3.38,100.0,7,100.0,3.38,100.0
BAC,1:2,25,13,13,6.69,13,100.0,6.62,98.91,13,100.0,6.62,98.91
BAC,1:2,50,32,35,240.81,29,82.857,219.04,90.962,35,100.0,237.54,98.642
BAC,1:2,100,77,77,704.34,75,97.402,691.14,98.125,76,98.701,699.96,99.378
BAC,1:2,500,474,474,3433.46,471,99.367,3428.74,99.863,473,99.789,3432.71,99.978
BAC,1:2,1000,973,973,4801.54,971,99.794,4797.57,99.917,972,99.897,4799.55,99.959
BAC,1:2,2000,1649,1649,7258.22,1628,98.726,7201.47,99.218,1648,99.939,7255.51,99.963
BAC,1:2,5000,1745,1745,27903.25,1743,99.885,27883.89,99.931,1744,99.942,27893.57,99.965
BAC,1:2,10000,4925,4925,244991.91,4921,99.918,244855.64,99.944,4925,100.0,244991.91,100.0
BAC,1:2,11993,6023,6023,283703.63,6022,99.983,283672.55,99.989,6023,100.0,283695.61,99.997
C,1:2,2,1,1,0.31,1,100.0,0.24,77.792,1,100.0,0.24,77.792
C,1:2,3,2,2,0.57,1,50.0,0.29,50.916,2,100.0,0.48,83.645
